#Evid,Magnitude,Epoch(UTC),Time UTC,Time Local,Distance From,Lat,Lon,Depth Km,Depth Mi
60553706,0.9,1373790267.45,2013/07/14 08:24:27,2013/07/14 01:24:27 PDT,"23.8 km (  14.8 mi) NW  ( 323. azimuth) from Olympia, WA",47.2147,-123.0808,0.0,0.0
60992702,0.6,1430126298.07,2015/04/27 09:18:18,2015/04/27 02:18:18 PDT,"13.4 km (   8.4 mi) SW  ( 226. azimuth) from Darrington, WA",48.1685,-121.7317,14.9,9.3
10819973,2.1,1312488073.96,2011/08/04 20:01:13,2011/08/04 13:01:13 PDT,"19.9 km (  12.3 mi) ESE ( 117. azimuth) from Woodburn, OR",45.0628,-122.6285,18.4,11.4
10828923,1.7,1312005217.14,2011/07/30 05:53:37,2011/07/29 22:53:37 PDT,"9.3 km (   5.8 mi) N   ( 356. azimuth) from Kirkland, Wa",47.7653,-122.2167,13.6,8.4
60426631,0.9,1339222658.06,2012/06/09 06:17:38,2012/06/08 23:17:38 PDT,"8.4 km (   5.2 mi) ESE ( 106. azimuth) from Monroe, WA",47.8355,-121.8642,5.8,3.6
60829242,0.9,1406617623.62,2014/07/29 07:07:03,2014/07/29 00:07:03 PDT,"15.1 km (   9.4 mi) NE  (  36. azimuth) from Tacoma, WA",47.3465,-122.3160,27.6,17.1
60475147,0.7,1353046941.86,2012/11/16 06:22:21,2012/11/15 22:22:21 PST,"48.3 km (  30.0 mi) S   ( 169. azimuth) from Morton, WA",46.1315,-122.1578,6.8,4.2
10822863,0.8,1314958701.49,2011/09/02 10:18:21,2011/09/02 03:18:21 PDT,"4.5 km (   2.8 mi) N   (   3. azimuth) from Hanford-400, WA",46.4098,-119.2743,2.2,1.3
60463422,1.8,1350044688.38,2012/10/12 12:24:48,2012/10/12 05:24:48 PDT,"10.7 km (   6.7 mi) S   ( 180. azimuth) from Maple Valley, WA",47.3133,-122.0422,13.4,8.3
60513862,1.0,1364878873.69,2013/04/02 05:01:13,2013/04/01 22:01:13 PDT,"2.0 km (   1.3 mi) ENE (  62. azimuth) from Seattle, WA",47.6105,-122.3100,4.2,2.6
10807398,1.4,1287196706.56,2010/10/16 02:38:26,2010/10/15 19:38:26 PDT,"14.3 km (   8.9 mi) NNE (  25. azimuth) from Poulsbo, WA",47.8515,-122.5625,27.4,17.0
60505046,0.9,1360143669.97,2013/02/06 09:41:09,2013/02/06 01:41:09 PST,"10.7 km (   6.7 mi) ESE ( 120. azimuth) from Bellingham, WA",48.7148,-122.3562,23.9,14.8
60864956,0.9,1409246242.97,2014/08/28 17:17:22,2014/08/28 10:17:22 PDT,"42.8 km (  26.6 mi) NNE (  20. azimuth) from Portland, OR",45.897,-122.4340,0.0,0.0
10801898,1.4,1282904848.56,2010/08/27 10:27:28,2010/08/27 03:27:28 PDT,"18.4 km (  11.4 mi) N   ( 353. azimuth) from Hanford-200E, WA",46.7185,-119.5637,0.0,0.0
60406821,1.7,1333725856.94,2012/04/06 15:24:16,2012/04/06 08:24:16 PDT,"2.8 km (   1.7 mi) SSW ( 192. azimuth) from Bellevue, WA",47.5858,-122.2067,23.6,14.7
10824713,1.1,1315319414.99,2011/09/06 14:30:14,2011/09/06 07:30:14 PDT,"4.4 km (   2.7 mi) N   (   5. azimuth) from Hanford-400, WA",46.4085,-119.2725,2.0,1.2
60977761,0.8,1425206470.11,2015/03/01 10:41:10,2015/03/01 02:41:10 PST,"15.9 km (   9.9 mi) SSW ( 192. azimuth) from Enumclaw, WA",47.0648,-122.0315,18.2,11.3
60534046,1.8,1369764539.46,2013/05/28 18:08:59,2013/05/28 11:08:59 PDT,"38.0 km (  23.6 mi) NE  (  48. azimuth) from Eugene, OR",44.2812,-122.7325,0.0,0.0
60605427,1.6,1380916355.54,2013/10/04 19:52:35,2013/10/04 12:52:35 PDT,"71.1 km (  44.2 mi) NW  ( 310. azimuth) from Klamath Falls, OR",42.6385,-122.4425,0.0,0.0
60746482,0.8,1398708582.43,2014/04/28 18:09:42,2014/04/28 11:09:42 PDT,"40.7 km (  25.3 mi) S   ( 170. azimuth) from Morton, WA",46.197,-122.1865,3.0,1.9
60810642,1.4,1404253587.82,2014/07/01 22:26:27,2014/07/01 15:26:27 PDT,"39.2 km (  24.3 mi) NNE (  20. azimuth) from Portland, OR",45.8663,-122.4492,0.0,0.0
60076208,0.7,1408275671.1,2014/08/17 11:41:11,2014/08/17 04:41:11 PDT,"51.5 km (  32.0 mi) ENE (  68. azimuth) from Portland, OR",45.7092,-122.0058,8.0,4.9
60602627,0.9,1380617183.17,2013/10/01 08:46:23,2013/10/01 01:46:23 PDT,"36.5 km (  22.7 mi) ESE ( 106. azimuth) from Port Angeles, WA",48.0258,-122.9700,11.7,7.2
60600707,1.0,1380355741.93,2013/09/28 08:09:01,2013/09/28 01:09:01 PDT,"9.1 km (   5.6 mi) NNW ( 342. azimuth) from Morton, WA",46.6358,-122.3123,22.5,13.9
10824273,1.4,1310880413.4,2011/07/17 05:26:53,2011/07/16 22:26:53 PDT,"6.4 km (   3.9 mi) E   (  94. azimuth) from North Bend, WA",47.4925,-121.7007,17.9,11.1
60519732,0.7,1366483140.06,2013/04/20 18:39:00,2013/04/20 11:39:00 PDT,"23.7 km (  14.7 mi) E   (  84. azimuth) from Monroe, WA",47.879,-121.6563,8.8,5.5
60535381,2.3,1370207921.9,2013/06/02 21:18:41,2013/06/02 14:18:41 PDT,"67.2 km (  41.8 mi) W   ( 260. azimuth) from Penticton, BC",49.3917,-120.4977,0.0,0.0
60818466,1.1,1403888478.19,2014/06/27 17:01:18,2014/06/27 10:01:18 PDT,"5.2 km (   3.2 mi) SSW ( 202. azimuth) from Bellevue, WA",47.5672,-122.2255,23.2,14.4
10802753,1.0,1276559190.62,2010/06/14 23:46:30,2010/06/14 16:46:30 PDT,"17.4 km (  10.8 mi) WSW ( 245. azimuth) from Ellensburg, WA",46.9332,-120.7480,17.7,10.9
10799043,1.5,1279826783.79,2010/07/22 19:26:23,2010/07/22 12:26:23 PDT,"65.1 km (  40.4 mi) NNW ( 348. azimuth) from Crescent City, CA",42.3283,-124.3645,0.0,0.0
60814811,0.7,1403441592.77,2014/06/22 12:53:12,2014/06/22 05:53:12 PDT,"50.6 km (  31.4 mi) SW  ( 234. azimuth) from The Dalles, OR",45.3257,-121.6957,6.8,4.2
60549111,1.1,1372951281.41,2013/07/04 15:21:21,2013/07/04 08:21:21 PDT,"29.1 km (  18.1 mi) SE  ( 128. azimuth) from Canby, OR",45.1,-122.4000,0.0,0.0
60492966,0.8,1355287413.29,2012/12/12 04:43:33,2012/12/11 20:43:33 PST,"33.7 km (  20.9 mi) S   ( 171. azimuth) from Morton, WA",46.2585,-122.2097,6.7,4.2
10822983,1.3,1310645115.65,2011/07/14 12:05:15,2011/07/14 05:05:15 PDT,"31.9 km (  19.8 mi) WNW ( 290. azimuth) from Yakima, Wa",46.6925,-120.9053,3.3,2.1
60892047,2.4,1413234884.68,2014/10/13 21:14:44,2014/10/13 14:14:44 PDT,"67.6 km (  42.0 mi) W   ( 261. azimuth) from Penticton, BC",49.4013,-120.5053,0.0,0.0
60054008,0.9,1400507727.8,2014/05/19 13:55:27,2014/05/19 06:55:27 PDT,"3.3 km (   2.0 mi) ENE (  58. azimuth) from Seattle, WA",47.6175,-122.2973,0.0,0.0
10797038,1.2,1279099053.39,2010/07/14 09:17:33,2010/07/14 02:17:33 PDT,"19.3 km (  12.0 mi) S   ( 175. azimuth) from Mount Vernon, WA",48.2473,-122.3145,59.5,36.9
60798896,1.0,1401671741.16,2014/06/02 01:15:41,2014/06/01 18:15:41 PDT,"14.3 km (   8.9 mi) WNW ( 288. azimuth) from Mount Vernon, WA",48.4602,-122.5215,18.0,11.2
60994092,1.0,1430346179.93,2015/04/29 22:22:59,2015/04/29 15:22:59 PDT,"7.7 km (   4.8 mi) NW  ( 305. azimuth) from Longview, WA",46.1762,-123.0248,0.0,0.0
60497842,1.6,1359367517.2,2013/01/28 10:05:17,2013/01/28 02:05:17 PST,"2.7 km (   1.7 mi) W   ( 279. azimuth) from Ellensburg, WA",47.0022,-120.5753,1.3,0.8
10814608,1.9,1303506662.45,2011/04/22 21:11:02,2011/04/22 14:11:02 PDT,"67.3 km (  41.8 mi) W   ( 269. azimuth) from Penticton, BC",49.4842,-120.5150,16.8,10.4
10792913,1.0,1268203919.49,2010/03/10 06:51:59,2010/03/09 22:51:59 PST,"10.7 km (   6.6 mi) NE  (  37. azimuth) from Carnation, Wa",47.7252,-121.8295,71.6,44.4
61000882,1.0,1431374624.52,2015/05/11 20:03:44,2015/05/11 13:03:44 PDT,"32.1 km (  20.0 mi) ESE ( 108. azimuth) from Astoria, OR",46.0978,-123.4372,0.0,0.0
60459066,2.2,1346274691.66,2012/08/29 21:11:31,2012/08/29 14:11:31 PDT,"68.0 km (  42.3 mi) W   ( 259. azimuth) from Penticton, BC",49.3853,-120.5070,0.0,0.0
10796203,1.6,1280945674.28,2010/08/04 18:14:34,2010/08/04 11:14:34 PDT,"2.2 km (   1.4 mi) ENE (  73. azimuth) from Granite Falls, WA",48.0897,-121.9398,0.0,0.0
60490306,3.3,1354311015.19,2012/11/30 21:30:15,2012/11/30 13:30:15 PST,"42.9 km (  26.7 mi) NNW ( 343. azimuth) from Crescent City, CA",42.1262,-124.3490,3.1,1.9
10807583,1.1,1284245562.72,2010/09/11 22:52:42,2010/09/11 15:52:42 PDT,"16.6 km (  10.3 mi) ESE ( 119. azimuth) from Enumclaw, WA",47.1322,-121.7965,8.7,5.4
10809628,1.5,1288382574.13,2010/10/29 20:02:54,2010/10/29 13:02:54 PDT,"79.0 km (  49.1 mi) E   (  97. azimuth) from Roseburg, OR",43.128,-122.3748,0.0,0.0
60734226,2.2,1396387005.68,2014/04/01 21:16:45,2014/04/01 14:16:45 PDT,"66.7 km (  41.4 mi) WSW ( 256. azimuth) from Penticton, BC",49.3557,-120.4778,0.0,0.0
60672012,1.4,1389941120.62,2014/01/17 06:45:20,2014/01/16 22:45:20 PST,"66.1 km (  41.0 mi) NE  (  45. azimuth) from Portland, OR",45.9553,-122.0183,10.9,6.8
60536776,0.8,1370540908.56,2013/06/06 17:48:28,2013/06/06 10:48:28 PDT,"32.6 km (  20.2 mi) E   (  96. azimuth) from Eugene, OR",44.0212,-122.6810,0.0,0.0
10798103,0.8,1271801616.58,2010/04/20 22:13:36,2010/04/20 15:13:36 PDT,"10.5 km (   6.5 mi) WNW ( 302. azimuth) from Longview, WA",46.1862,-123.0583,0.0,0.0
60403176,1.0,1331762933.26,2012/03/14 22:08:53,2012/03/14 15:08:53 PDT,"15.6 km (   9.7 mi) E   (  89. azimuth) from Port Angeles, WA",48.1173,-123.2327,4.1,2.5
60883397,1.2,1412297400.28,2014/10/03 00:50:00,2014/10/02 17:50:00 PDT,"11.0 km (   6.9 mi) W   ( 278. azimuth) from Bremerton, WA",47.5803,-122.7757,20.0,12.4
10811438,1.7,1285790236.69,2010/09/29 19:57:16,2010/09/29 12:57:16 PDT,"24.2 km (  15.1 mi) NNW ( 327. azimuth) from Prosser, Wa",46.39,-119.9397,0.0,0.0
60100413,0.8,1416629310.07,2014/11/22 04:08:30,2014/11/21 20:08:30 PST,"33.9 km (  21.1 mi) NNE (  23. azimuth) from Portland, OR",45.8157,-122.4495,11.1,6.9
10787193,2.0,1263240102.56,2010/01/11 20:01:42,2010/01/11 12:01:42 PST,"2.7 km (   1.7 mi) N   (   7. azimuth) from Yakima, Wa",46.619,-120.5085,0.0,0.0
60968801,2.2,1423959846.79,2015/02/15 00:24:06,2015/02/14 16:24:06 PST,"66.6 km (  41.4 mi) E   (  85. azimuth) from Hope, BC",49.4323,-120.5320,0.0,0.0
60582961,2.3,1377996252.01,2013/09/01 00:44:12,2013/08/31 17:44:12 PDT,"67.3 km (  41.8 mi) WSW ( 257. azimuth) from Penticton, BC",49.3647,-120.4903,0.0,0.0
60600857,1.1,1380383440.94,2013/09/28 15:50:40,2013/09/28 08:50:40 PDT,"8.8 km (   5.4 mi) NNE (  27. azimuth) from Kirkland, Wa",47.7522,-122.1543,21.2,13.2
60890837,1.0,1413035862.02,2014/10/11 13:57:42,2014/10/11 06:57:42 PDT,"18.0 km (  11.2 mi) NW  ( 314. azimuth) from Kirkland, Wa",47.7932,-122.3812,5.0,3.1
60493732,0.7,1358400357.27,2013/01/17 05:25:57,2013/01/16 21:25:57 PST,"54.2 km (  33.7 mi) ESE ( 105. azimuth) from Eatonville, WA",46.7378,-121.5787,9.1,5.7
60598922,0.7,1380166650.34,2013/09/26 03:37:30,2013/09/25 20:37:30 PDT,"25.3 km (  15.7 mi) SSW ( 198. azimuth) from Morton, WA",46.3423,-122.3793,7.4,4.6
10826853,1.0,1314597759.47,2011/08/29 06:02:39,2011/08/28 23:02:39 PDT,"9.6 km (   6.0 mi) NNW ( 337. azimuth) from Enumclaw, WA",47.2845,-122.0377,18.6,11.5
60873391,1.7,1410210354.38,2014/09/08 21:05:54,2014/09/08 14:05:54 PDT,"64.1 km (  39.8 mi) E   (  84. azimuth) from Hope, BC",49.441,-120.5690,0.0,0.0
60407641,1.6,1333934029.67,2012/04/09 01:13:49,2012/04/08 18:13:49 PDT,"32.8 km (  20.4 mi) E   (  99. azimuth) from Longview, WA",46.093,-122.5207,13.7,8.5
60610727,2.4,1381785512.6,2013/10/14 21:18:32,2013/10/14 14:18:32 PDT,"61.3 km (  38.1 mi) E   (  93. azimuth) from Hope, BC",49.3543,-120.6052,0.0,0.0
10832778,1.9,1324245017.52,2011/12/18 21:50:17,2011/12/18 13:50:17 PST,"47.3 km (  29.4 mi) E   (  99. azimuth) from Eugene, OR",43.9837,-122.5020,10.1,6.3
10802493,0.9,1273633427.88,2010/05/12 03:03:47,2010/05/11 20:03:47 PDT,"52.5 km (  32.6 mi) WSW ( 239. azimuth) from The Dalles, OR",45.3528,-121.7503,6.5,4.0
60909186,2.8,1414144969.63,2014/10/24 10:02:49,2014/10/24 03:02:49 PDT,"27.8 km (  17.3 mi) WNW ( 292. azimuth) from Bellingham, WA",48.857,-122.8353,17.1,10.6
60572581,1.6,1376515650.51,2013/08/14 21:27:30,2013/08/14 14:27:30 PDT,"36.7 km (  22.8 mi) NNW ( 346. azimuth) from The Dalles, OR",45.9158,-121.2840,0.0,0.0
60827302,0.7,1406316157.13,2014/07/25 19:22:37,2014/07/25 12:22:37 PDT,"6.5 km (   4.0 mi) SW  ( 229. azimuth) from Centralia, WA",46.6778,-123.0240,5.0,3.1
10821958,1.5,1300287397.61,2011/03/16 14:56:37,2011/03/16 07:56:37 PDT,"36.8 km (  22.9 mi) SSE ( 152. azimuth) from Morton, WA",46.2652,-122.0517,12.1,7.5
10819883,1.2,1309888043.81,2011/07/05 17:47:23,2011/07/05 10:47:23 PDT,"36.4 km (  22.6 mi) NE  (  51. azimuth) from Tillamook, OR",45.6623,-123.4807,0.1,0.0
60534636,0.8,1369928436.13,2013/05/30 15:40:36,2013/05/30 08:40:36 PDT,"63.3 km (  39.3 mi) SSE ( 168. azimuth) from Morton, WA",46.001,-122.1083,9.6,5.9
60399502,1.8,1336280407.22,2012/05/06 05:00:07,2012/05/05 22:00:07 PDT,"13.8 km (   8.5 mi) W   ( 262. azimuth) from Bremerton, WA",47.5492,-122.8115,21.6,13.4
60475702,0.7,1353150998.48,2012/11/17 11:16:38,2012/11/17 03:16:38 PST,"26.1 km (  16.2 mi) E   (  82. azimuth) from Monroe, WA",47.8912,-121.6257,3.4,2.1
60881227,0.6,1412106599.2,2014/09/30 19:49:59,2014/09/30 12:49:59 PDT,"29.8 km (  18.5 mi) WSW ( 238. azimuth) from Lakeview, OR",42.052,-120.6543,4.9,3.1
60590067,1.1,1378966164.55,2013/09/12 06:09:24,2013/09/11 23:09:24 PDT,"51.9 km (  32.2 mi) ESE ( 116. azimuth) from Klamath Falls, OR",42.0195,-121.2165,10.4,6.4
60814732,0.9,1405077891.22,2014/07/11 11:24:51,2014/07/11 04:24:51 PDT,"40.5 km (  25.2 mi) S   ( 170. azimuth) from Morton, WA",46.1998,-122.1817,3.5,2.2
60384892,0.9,1330867862.89,2012/03/04 13:31:02,2012/03/04 05:31:02 PST,"10.0 km (   6.2 mi) W   ( 265. azimuth) from Seattle, WA",47.5943,-122.4663,24.2,15.0
60688182,1.1,1391903707.02,2014/02/08 23:55:07,2014/02/08 15:55:07 PST,"44.0 km (  27.4 mi) WSW ( 238. azimuth) from Ellensburg, WA",46.7888,-121.0318,6.1,3.8
60953217,1.1,1423092962.99,2015/02/04 23:36:02,2015/02/04 15:36:02 PST,"7.7 km (   4.8 mi) ESE ( 102. azimuth) from Longview, WA",46.1225,-122.8442,0.0,0.0
60510811,1.1,1363388479.63,2013/03/15 23:01:19,2013/03/15 16:01:19 PDT,"37.6 km (  23.4 mi) WNW ( 303. azimuth) from Forks, WA",48.1332,-124.8062,0.0,0.0
60492962,1.7,1358285646,2013/01/15 21:34:06,2013/01/15 13:34:06 PST,"7.3 km (   4.6 mi) ESE ( 113. azimuth) from Grand Coulee, WA",47.9158,-118.9115,0.0,0.0
60516892,0.7,1365717022.22,2013/04/11 21:50:22,2013/04/11 14:50:22 PDT,"54.3 km (  33.7 mi) E   (  94. azimuth) from Canby, OR",45.2288,-121.9997,9.3,5.7
60944096,2.4,1418258807.39,2014/12/11 00:46:47,2014/12/10 16:46:47 PST,"160.6 km (  99.8 mi) W   ( 273. azimuth) from Coos Bay, OR",43.4373,-126.2008,5.0,3.1
10799388,0.7,1281637280.65,2010/08/12 18:21:20,2010/08/12 11:21:20 PDT,"12.3 km (   7.6 mi) NW  ( 324. azimuth) from Sedro Woolley, WA",48.589,-122.3342,0.0,0.0
60479966,1.0,1351021815.2,2012/10/23 19:50:15,2012/10/23 12:50:15 PDT,"38.8 km (  24.1 mi) SW  ( 235. azimuth) from Mount Vernon, WA",48.22,-122.7687,26.4,16.3
10789538,0.9,1266608031.06,2010/02/19 19:33:51,2010/02/19 11:33:51 PST,"3.4 km (   2.1 mi) SE  ( 145. azimuth) from Poulsbo, WA",47.7098,-122.6188,23.4,14.5
10822003,0.9,1300318034.07,2011/03/16 23:27:14,2011/03/16 16:27:14 PDT,"18.7 km (  11.6 mi) WSW ( 241. azimuth) from Hyak, WA",47.3128,-121.6092,16.0,9.9
60628081,1.1,1384261820.03,2013/11/12 13:10:20,2013/11/12 05:10:20 PST,"51.3 km (  31.9 mi) SW  ( 220. azimuth) from Prosser, Wa",45.8547,-120.1978,15.8,9.8
60812142,0.7,1404505343.67,2014/07/04 20:22:23,2014/07/04 13:22:23 PDT,"11.4 km (   7.1 mi) N   ( 351. azimuth) from Morton, WA",46.6597,-122.2980,19.7,12.2
60507231,1.0,1361389542.15,2013/02/20 19:45:42,2013/02/20 11:45:42 PST,"19.8 km (  12.3 mi) ESE ( 112. azimuth) from Morton, WA",46.4928,-122.0340,0.0,0.0
10814258,1.5,1304974531.75,2011/05/09 20:55:31,2011/05/09 13:55:31 PDT,"20.6 km (  12.8 mi) S   ( 189. azimuth) from Morton, WA",46.3757,-122.3188,4.4,2.7
60396907,1.6,1335424054.64,2012/04/26 07:07:34,2012/04/26 00:07:34 PDT,"18.6 km (  11.6 mi) NW  ( 305. azimuth) from Moses Lake, WA",47.2223,-119.4853,16.3,10.1
60607562,1.1,1381274053.11,2013/10/08 23:14:13,2013/10/08 16:14:13 PDT,"27.3 km (  17.0 mi) NE  (  52. azimuth) from Portland, OR",45.6867,-122.3437,0.0,0.0
60503481,0.7,1359610154.21,2013/01/31 05:29:14,2013/01/30 21:29:14 PST,"30.4 km (  18.9 mi) S   ( 171. azimuth) from Morton, WA",46.2887,-122.2112,5.7,3.5
60744516,1.9,1397848147.8,2014/04/18 19:09:07,2014/04/18 12:09:07 PDT,"43.0 km (  26.7 mi) E   (  86. azimuth) from Port Angeles, WA",48.1437,-122.8658,48.0,29.8
60439142,0.7,1344804519.91,2012/08/12 20:48:39,2012/08/12 13:48:39 PDT,"25.9 km (  16.1 mi) WSW ( 254. azimuth) from Bremerton, WA",47.5008,-122.9608,14.1,8.7
60404521,2.7,1332530029.94,2012/03/23 19:13:49,2012/03/23 12:13:49 PDT,"279.7 km ( 173.8 mi) NE  (  53. azimuth) from Colville, WA",50.0633,-114.8200,0.0,0.0
60971626,0.6,1424275953.85,2015/02/18 16:12:33,2015/02/18 08:12:33 PST,"31.0 km (  19.3 mi) NW  ( 324. azimuth) from Ellensburg, WA",47.2232,-120.7822,1.8,1.1
60406077,0.6,1337964901.53,2012/05/25 16:55:01,2012/05/25 09:55:01 PDT,"26.9 km (  16.7 mi) ENE (  74. azimuth) from Eatonville, WA",46.9332,-121.9238,10.3,6.4
10807983,0.8,1287468611.71,2010/10/19 06:10:11,2010/10/18 23:10:11 PDT,"26.5 km (  16.5 mi) E   (  93. azimuth) from Centralia, WA",46.7018,-122.6133,17.1,10.6
60882741,0.7,1411086742.22,2014/09/19 00:32:22,2014/09/18 17:32:22 PDT,"17.8 km (  11.1 mi) WNW ( 293. azimuth) from Hanford-200W, WA",46.6143,-119.8428,7.0,4.4
10811798,1.0,1299490398.66,2011/03/07 09:33:18,2011/03/07 01:33:18 PST,"30.2 km (  18.8 mi) ENE (  63. azimuth) from Longview, WA",46.2593,-122.5912,11.5,7.1
10797183,0.8,1271384099.23,2010/04/16 02:14:59,2010/04/15 19:14:59 PDT,"2.7 km (   1.7 mi) SE  ( 139. azimuth) from Forks, WA",47.9297,-124.3592,27.2,16.9
60405421,0.8,1332848287.66,2012/03/27 11:38:07,2012/03/27 04:38:07 PDT,"40.6 km (  25.2 mi) S   ( 171. azimuth) from Morton, WA",46.1982,-122.1910,2.1,1.3
10800873,1.6,1280518913.8,2010/07/30 19:41:53,2010/07/30 12:41:53 PDT,"31.1 km (  19.3 mi) NNE (  20. azimuth) from Portland, OR",45.7977,-122.4827,5.2,3.2
60480551,1.0,1351152126.17,2012/10/25 08:02:06,2012/10/25 01:02:06 PDT,"24.2 km (  15.0 mi) E   (  85. azimuth) from Monroe, WA",47.8753,-121.6493,11.3,7.0
60422537,0.9,1341523291.94,2012/07/05 21:21:31,2012/07/05 14:21:31 PDT,"41.0 km (  25.5 mi) SSE ( 169. azimuth) from Morton, WA",46.197,-122.1703,4.8,3.0
10810658,2.0,1298999228.73,2011/03/01 17:07:08,2011/03/01 09:07:08 PST,"11.8 km (   7.3 mi) W   ( 261. azimuth) from Forks, WA",47.9318,-124.5392,32.8,20.3
60442932,1.0,1345576098.39,2012/08/21 19:08:18,2012/08/21 12:08:18 PDT,"20.6 km (  12.8 mi) SW  ( 225. azimuth) from Everett, WA",47.8498,-122.3958,5.0,3.1
60810577,1.5,1404248361.03,2014/07/01 20:59:21,2014/07/01 13:59:21 PDT,"5.8 km (   3.6 mi) ESE ( 123. azimuth) from Eugene, OR",44.024,-123.0245,0.0,0.0
10808518,1.0,1291732359.42,2010/12/07 14:32:39,2010/12/07 06:32:39 PST,"53.6 km (  33.3 mi) NNE (  34. azimuth) from Eugene, OR",44.454,-122.7137,14.5,9.0
60677047,2.3,1390900815.41,2014/01/28 09:20:15,2014/01/28 01:20:15 PST,"41.1 km (  25.5 mi) S   ( 170. azimuth) from Morton, WA",46.1942,-122.1840,1.1,0.7
10818473,1.7,1308257941.02,2011/06/16 20:59:01,2011/06/16 13:59:01 PDT,"65.9 km (  41.0 mi) E   (  83. azimuth) from Hope, BC",49.4543,-120.5452,10.9,6.7
60923102,1.6,1416782476.01,2014/11/23 22:41:16,2014/11/23 14:41:16 PST,"21.4 km (  13.3 mi) NW  ( 322. azimuth) from Kirkland, Wa",47.8327,-122.3847,26.6,16.5
60512026,2.3,1363986767.26,2013/03/22 21:12:47,2013/03/22 14:12:47 PDT,"66.0 km (  41.0 mi) W   ( 264. azimuth) from Penticton, BC",49.4402,-120.4912,0.0,0.0
60817846,1.3,1403820537.15,2014/06/26 22:08:57,2014/06/26 15:08:57 PDT,"10.5 km (   6.5 mi) N   ( 353. azimuth) from Morton, WA",46.6517,-122.2922,10.1,6.3
60498027,0.7,1359437882.97,2013/01/29 05:38:02,2013/01/28 21:38:02 PST,"23.8 km (  14.8 mi) E   (  84. azimuth) from Monroe, WA",47.8792,-121.6547,10.8,6.7
10826598,1.8,1315851586.44,2011/09/12 18:19:46,2011/09/12 11:19:46 PDT,"66.9 km (  41.6 mi) ENE (  78. azimuth) from Eugene, OR",44.175,-122.2657,2.6,1.6
60946707,1.1,1420946331.07,2015/01/11 03:18:51,2015/01/10 19:18:51 PST,"34.8 km (  21.6 mi) WSW ( 240. azimuth) from Forks, WA",47.7915,-124.7867,17.0,10.5
60405802,0.9,1337898843.53,2012/05/24 22:34:03,2012/05/24 15:34:03 PDT,"7.4 km (   4.6 mi) SW  ( 216. azimuth) from Port Angeles, WA",48.0613,-123.5013,0.0,0.0
60461781,0.9,1346903737.1,2012/09/06 03:55:37,2012/09/05 20:55:37 PDT,"56.2 km (  34.9 mi) NE  (  46. azimuth) from Skykomish, WA",48.0595,-120.8233,5.6,3.5
10814033,1.2,1304837526.86,2011/05/08 06:52:06,2011/05/07 23:52:06 PDT,"13.3 km (   8.2 mi) NE  (  47. azimuth) from Monroe, WA",47.9385,-121.8423,19.1,11.8
60983881,1.3,1426157627.5,2015/03/12 10:53:47,2015/03/12 03:53:47 PDT,"23.5 km (  14.6 mi) S   ( 176. azimuth) from Morton, WA",46.3478,-122.2547,12.5,7.8
60491746,2.1,1354897515.75,2012/12/07 16:25:15,2012/12/07 08:25:15 PST,"36.5 km (  22.7 mi) WSW ( 241. azimuth) from Millican, OR",43.721,-121.3182,0.5,0.3
10797833,1.2,1271616437.96,2010/04/18 18:47:17,2010/04/18 11:47:17 PDT,"10.0 km (   6.2 mi) NW  ( 311. azimuth) from Entiat, WA",47.7212,-120.3233,0.7,0.4
60832047,1.8,1406884800.81,2014/08/01 09:20:00,2014/08/01 02:20:00 PDT,"32.1 km (  19.9 mi) SW  ( 220. azimuth) from Morton, WA",46.338,-122.5458,0.0,0.0
10814583,0.8,1297325367.69,2011/02/10 08:09:27,2011/02/10 00:09:27 PST,"1.1 km (   0.7 mi) ENE (  67. azimuth) from Monroe, WA",47.8605,-121.9587,21.3,13.2
10819258,1.0,1312278632.68,2011/08/02 09:50:32,2011/08/02 02:50:32 PDT,"6.2 km (   3.8 mi) ENE (  56. azimuth) from Maple Valley, WA",47.4408,-121.9735,0.0,0.0
60087908,0.6,1411772822.28,2014/09/26 23:07:02,2014/09/26 16:07:02 PDT,"20.5 km (  12.7 mi) ESE ( 115. azimuth) from Longview, WA",46.0587,-122.7017,19.0,11.8
61002032,1.8,1431542017.73,2015/05/13 18:33:37,2015/05/13 11:33:37 PDT,"5.8 km (   3.6 mi) SW  ( 228. azimuth) from Prineville, OR",44.2722,-120.8970,0.0,0.0
60569236,1.4,1376162389.31,2013/08/10 19:19:49,2013/08/10 12:19:49 PDT,"27.6 km (  17.2 mi) SSW ( 199. azimuth) from Morton, WA",46.324,-122.3948,13.2,8.2
60449551,2.0,1344201327.48,2012/08/05 21:15:27,2012/08/05 14:15:27 PDT,"67.5 km (  41.9 mi) E   (  82. azimuth) from Hope, BC",49.4655,-120.5257,0.0,0.0
60445531,2.6,1343332007.45,2012/07/26 19:46:47,2012/07/26 12:46:47 PDT,"47.4 km (  29.4 mi) WSW ( 251. azimuth) from Kamloops, BC",50.5307,-120.9527,0.0,0.0
10802938,2.4,1273856982.21,2010/05/14 17:09:42,2010/05/14 10:09:42 PDT,"52.5 km (  32.6 mi) WSW ( 240. azimuth) from The Dalles, OR",45.357,-121.7545,5.7,3.5
